day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,NUM_CRIMES
1,2020,10,26,2020-10-26,37.9,31.7,1023.9,8.7,10,15,19.0,46.9,34.0,0.01,999.9,545
2,2020,10,27,2020-10-27,35.8,27.7,1026.1,9.0,4.2,8,999.9,37.9,33.8,0.05,999.9,518
3,2020,10,28,2020-10-28,39.1,26.1,1018.8,10.0,6.7,14,20.0,51.1,30.9,0.03,999.9,550
4,2020,10,29,2020-10-29,44.6,33.6,1013.0,10.0,11.9,26,35.9,51.1,31.1,0.0,999.9,580
5,2020,10,30,2020-10-30,37.2,23.1,1022.8,10.0,7.3,15,21.0,48.9,30.9,0.0,999.9,618
6,2020,10,31,2020-10-31,41.0,28.4,1024.1,10.0,8.1,18.1,28.9,59.0,30.0,0.0,999.9,625
7,2020,11,01,2020-11-01,44.9,25.4,1016.4,10.0,16.8,25.1,44.1,59.0,32.0,0.0,999.9,686
1,2020,11,02,2020-11-02,36.8,17.2,1026.9,10.0,9.1,17.1,25.1,55.0,28.0,0.0,999.9,601
2,2020,11,03,2020-11-03,50.2,29.6,1018.5,10.0,7.7,12,22.0,69.1,29.1,0.0,999.9,616
3,2020,11,04,2020-11-04,61.1,40.5,1017.3,10.0,11.3,17.1,27.0,73.9,39.0,0.0,999.9,659
4,2020,11,05,2020-11-05,63.2,43.2,1018.9,10.0,10.2,14,22.0,73.9,52.0,0.0,999.9,646
5,2020,11,06,2020-11-06,60.8,45.9,1020.7,10.0,7.2,12,22.0,73.9,51.1,0.0,999.9,665
6,2020,11,07,2020-11-07,62.7,46.2,1020.4,10.0,9.2,14,21.0,73.9,51.1,0.0,999.9,622
7,2020,11,08,2020-11-08,63.0,51.2,1021.3,10.0,7.1,14,20.0,75.9,52.0,0.0,999.9,597
1,2020,11,09,2020-11-09,69.4,56.9,1018.5,10.0,9.6,17.1,29.9,75.9,52.0,0.0,999.9,624
2,2020,11,10,2020-11-10,70.5,59.8,1009.0,10.0,13.9,26,55.9,73.9,60.8,0.0,999.9,598
3,2020,11,11,2020-11-11,43.4,33.9,1013.7,9.8,12.2,21,35.9,62.1,35.1,0.32,999.9,487
4,2020,11,12,2020-11-12,42.7,31.5,1020.1,10.0,4.9,11.1,15.9,54.0,35.1,0.0,999.9,521
5,2020,11,13,2020-11-13,40.8,29.1,1019.4,10.0,7.4,17.1,26.0,54.0,33.1,0.02,999.9,533
6,2020,11,14,2020-11-14,35.1,25.7,1018.8,10.0,7.6,15,26.0,46.4,28.9,0.0,999.9,473
7,2020,11,15,2020-11-15,46.3,39.7,1000.7,9.0,17.2,28,42.9,55.0,29.1,0.28,999.9,520
1,2020,11,16,2020-11-16,37.6,24.6,1016.8,10.0,11.1,18.1,33.0,55.0,32.0,0.05,999.9,518
2,2020,11,17,2020-11-17,37.5,21.6,1026.9,10.0,10.7,15.9,28.0,46.9,28.9,0.0,999.9,502
3,2020,11,18,2020-11-18,41.3,22.2,1031.0,10.0,9.2,22,33.0,51.1,30.2,0.0,999.9,505
4,2020,11,19,2020-11-19,53.5,28.1,1016.4,10.0,17.1,24.1,35.9,66.0,35.1,0.0,999.9,520
5,2020,11,20,2020-11-20,57.4,37.0,1019.8,10.0,12,19,33.0,66.0,46.9,0.0,999.9,644
6,2020,11,21,2020-11-21,43.1,30.7,1032.4,10.0,5.7,9.9,999.9,61.0,36.0,0.0,999.9,536
7,2020,11,22,2020-11-22,43.1,33.8,1025.8,9.9,5.5,8.9,999.9,48.0,37.0,0.0,999.9,511
1,2020,11,23,2020-11-23,40.6,29.6,1024.3,10.0,6,9.9,17.1,46.9,33.1,0.0,999.9,539
2,2020,11,24,2020-11-24,37.4,31.0,1023.6,6.5,7.1,13,999.9,46.0,33.1,0.07,999.9,509
3,2020,11,25,2020-11-25,45.0,41.7,1010.0,4.3,6.9,12,999.9,46.9,34.0,0.51,999.9,486
4,2020,11,26,2020-11-26,44.0,39.2,1013.4,7.7,8.9,12,999.9,46.9,42.1,0.47,999.9,391
5,2020,11,27,2020-11-27,41.8,36.1,1018.4,8.8,6.7,9.9,999.9,46.0,39.0,0.0,999.9,579
6,2020,11,28,2020-11-28,37.4,26.7,1020.7,10.0,7.6,13,19.0,50.0,28.9,0.0,999.9,492
7,2020,11,29,2020-11-29,42.8,32.5,1015.4,10.0,9.6,15,25.1,50.0,29.1,0.0,999.9,531
1,2020,11,30,2020-11-30,34.5,21.5,1015.3,10.0,15.8,20,28.9,48.9,30.0,0.0,999.9,490
2,2020,12,01,2020-12-01,29.2,17.3,1017.7,10.0,9.8,15.9,22.9,37.0,25.0,0.0,999.9,598
3,2020,12,02,2020-12-02,33.3,17.1,1024.9,10.0,4.8,7,999.9,48.0,25.0,0.0,999.9,509
4,2020,12,03,2020-12-03,36.4,21.8,1021.9,10.0,9,15.9,25.1,48.0,26.2,0.0,999.9,475
5,2020,12,04,2020-12-04,37.6,26.4,1014.1,10.0,9.9,14,24.1,46.0,31.1,0.0,999.9,579
6,2020,12,05,2020-12-05,34.2,26.2,1019.8,10.0,5.3,8,999.9,46.0,28.9,0.0,999.9,567
7,2020,12,06,2020-12-06,35.4,28.3,1019.2,9.7,4.3,8,999.9,41.0,29.1,0.0,999.9,566
1,2020,12,07,2020-12-07,35.6,28.2,1017.1,9.9,3.3,8,999.9,37.9,33.1,0.0,999.9,551
2,2020,12,08,2020-12-08,35.0,26.5,1018.4,9.7,6.3,13,22.0,37.9,33.1,0.0,999.9,548
3,2020,12,09,2020-12-09,39.3,30.7,1011.6,7.4,7.1,14,20.0,53.1,32.0,0.0,999.9,527
4,2020,12,10,2020-12-10,42.0,31.4,1015.2,9.5,3.5,9.9,999.9,57.0,30.9,0.0,999.9,579
5,2020,12,11,2020-12-11,43.2,36.2,1012.8,8.8,9.6,24.1,28.9,57.0,31.1,0.0,999.9,498
6,2020,12,12,2020-12-12,40.0,36.6,1008.4,5.2,14.7,19,28.0,44.1,35.1,1.18,999.9,502
7,2020,12,13,2020-12-13,31.3,25.0,1019.5,9.8,5.8,11.1,999.9,42.1,27.0,0.49,999.9,549
1,2020,12,14,2020-12-14,29.8,19.0,1021.8,10.0,9.4,15,25.1,36.0,27.0,0.0,999.9,551
2,2020,12,15,2020-12-15,24.9,13.1,1028.5,10.0,6.3,12,999.9,34.0,18.0,0.0,999.9,575
3,2020,12,16,2020-12-16,31.2,21.9,1019.0,9.5,9.4,12,17.1,34.0,19.0,0.0,999.9,526
4,2020,12,17,2020-12-17,33.1,22.8,1019.1,9.9,6,8.9,999.9,35.1,29.1,0.0,999.9,518
5,2020,12,18,2020-12-18,30.1,22.3,1025.2,9.3,5.5,13,21.0,37.0,24.1,0.0,999.9,562
6,2020,12,19,2020-12-19,38.3,31.0,1017.0,9.9,10.2,17.1,26.0,43.0,25.2,0.0,999.9,531
7,2020,12,20,2020-12-20,36.4,28.2,1013.0,8.7,8.4,13,22.9,43.0,32.0,0.0,999.9,552
1,2020,12,21,2020-12-21,37.4,29.1,1005.8,9.1,8.7,18.1,28.0,46.0,33.1,0.0,999.9,614
2,2020,12,22,2020-12-22,37.3,27.3,1017.6,10.0,10,19,29.9,46.0,32.0,0.0,999.9,579
3,2020,12,23,2020-12-23,46.7,32.7,1007.1,9.7,16.3,26,35.9,57.9,32.0,0.0,999.9,585
4,2020,12,24,2020-12-24,21.9,11.6,1005.3,9.0,14.3,21,38.1,50.0,12.2,0.17,999.9,498
5,2020,12,25,2020-12-25,13.4,2.7,1014.3,9.7,10.5,15,21.0,26.1,8.1,0.0,999.9,400
6,2020,12,26,2020-12-26,23.1,10.4,1013.9,10.0,7.3,14,28.0,33.1,8.1,0.0,999.9,440
7,2020,12,27,2020-12-27,31.8,23.6,1010.5,10.0,5.6,11.1,999.9,46.9,19.0,0.0,999.9,495
1,2020,12,28,2020-12-28,33.0,23.3,1018.2,10.0,10.3,14,24.1,46.9,25.2,0.0,999.9,528
2,2020,12,29,2020-12-29,24.2,15.7,1032.4,9.6,5.1,15.9,22.9,34.0,18.0,0.0,1.2,428
3,2020,12,30,2020-12-30,31.8,26.6,1013.7,6.6,13.2,18.1,28.9,35.1,18.0,0.7,1.2,474
4,2020,12,31,2020-12-31,25.6,17.2,1023.1,9.9,5.1,12,22.0,35.1,23.0,0.01,1.2,552
