"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","visib","dewp","NUM_CRIMES"
"204",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,72,9.8,10,53.6,0.776729559748428
"205",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,73.3,5.3,10,57.5,0.833333333333333
"206",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,75.7,2.5,10,57.2,0.757861635220126
"207",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,76.7,5.9,9.9,63,0.694968553459119
"208",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,74.7,7.4,9.6,66.6,0.930817610062893
"209",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,70.7,3.7,10,56.7,0.981132075471698
"210",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.5,6.6,10,57,0.691823899371069
"211",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,70.2,4.9,10,50.4,0.676100628930818
"212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,72.9,3.8,9.9,55.9,0.679245283018868
"213",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,73.8,7.4,10,57.8,0.745283018867924
"214",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,71.3,7,10,61,0.666666666666667
"215",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,68.4,7.8,10,56.4,0.817610062893082
"216",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.8,3.4,10,53.3,0.556603773584906
"217",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,72.4,3.8,10,56.9,0.823899371069182
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,75.4,5.8,9.9,63.8,0.761006289308176
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,75,7,9.5,64.2,0.761006289308176
"220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,77.3,12,9.4,68.8,0.676100628930818
"221",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,74.2,10.7,10,61.3,0.962264150943396
"222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,75.1,4.5,9.8,59.5,0.70125786163522
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,78.1,6.8,10,68.7,0.632075471698113
"224",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,75.9,11.5,10,63.6,0.713836477987421
"225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,69.6,9.4,10,49.6,0.610062893081761
"226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,66.7,7,10,53.2,0.779874213836478
"227",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,63.6,4.7,10,47.9,0.688679245283019
"228",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,66.9,5.6,10,50.2,0.710691823899371
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.4,7.6,10,54.8,0.638364779874214
"230",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.8,6,9,60.1,0.424528301886792
"231",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,67.7,4.5,8.2,62.2,0.537735849056604
"232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,70.3,4.5,9.5,58.5,0.738993710691824
"233",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,69.3,10.3,9.8,56.8,0.575471698113208
"234",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,62.3,4.2,10,46,0.688679245283019
"235",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,68.1,6,9.4,54.6,0.641509433962264
"236",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,73.3,10.6,9.7,56.8,0.512578616352201
"237",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,63.2,10.8,10,48.4,0.474842767295597
"238",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,57.8,9.4,10,43.9,0.29874213836478
"239",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,59.8,8.2,10,45.3,0.550314465408805
"240",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,62.4,5.6,10,49.1,0.468553459119497
"241",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,63.5,7.7,10,47.7,0.575471698113208
"242",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,60.8,5.7,10,45.7,0.584905660377358
"243",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,62.2,3.7,9.9,47.9,0.433962264150943
"244",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65,6,10,51.8,0.544025157232704
"245",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,65.8,5.2,9.7,57.5,0.481132075471698
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,68.4,3.6,6.7,60.5,0.569182389937107
"247",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,73.4,7.7,10,59.4,0.80188679245283
"248",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,76.9,7.8,10,60.3,0.858490566037736
"249",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,76.6,6.6,9.9,61.8,0.814465408805031
"250",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,67.7,6.3,10,54.3,0.688679245283019
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,69.9,6.2,9.4,62.1,0.487421383647799
"252",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,74.8,8.3,8.3,63.9,0.861635220125786
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,83.4,6,10,65.4,0.79874213836478
"254",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,83.7,6,10,66.4,0.770440251572327
"255",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,82.7,5.1,10,64.7,0.871069182389937
"256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,81.1,5.6,9.7,62.8,0.811320754716981
"257",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,79.4,5.4,10,58.2,0.842767295597484
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,80,6.8,10,58.5,0.616352201257862
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,69.9,10.2,10,53.9,0.544025157232704
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,62,7.6,10,43.5,0.515723270440252
"261",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,64.1,8.7,10,45.3,0.808176100628931
"262",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,61.1,7.1,10,43.7,0.60377358490566
"263",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,59.1,7.5,10,40.5,0.940251572327044
"264",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,69.3,10,10,47.2,0.625786163522013
"265",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,72.8,13.1,10,57.1,0.581761006289308
"266",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,71.4,8.9,9.5,61,0.594339622641509
"267",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,64.6,4,10,47.9,0.610062893081761
"268",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,64.2,6,6.3,59,0.613207547169811
"269",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,69.5,13.9,9.1,61.1,0.5
"270",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,64.6,9.2,10,53.3,0.518867924528302
"271",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,66.1,3.6,10,51.6,0.606918238993711
"272",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,61.6,10.9,9.7,54.1,0.471698113207547
"273",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,58.8,12.4,6.5,55.8,0.20125786163522
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,57.8,6.8,9.1,53.1,0.666666666666667
"275",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,61.4,6,9.5,54.1,0.676100628930818
"276",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,63.6,6.8,6,59.5,0.29559748427673
"277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.2,14.2,8.3,53.7,0.270440251572327
"278",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,51.7,7.3,10,39,0.660377358490566
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,57,9.3,10,38.8,0.522012578616352
"280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,59.4,10.3,10,41.3,0.694968553459119
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,61.4,7.3,10,37,0.691823899371069
"282",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,61.4,6.2,10,44.1,0.930817610062893
"283",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,67.5,11.8,10,51,0.820754716981132
"284",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,65.6,13.9,8.6,56.1,0.581761006289308
"285",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,52.3,7.4,8.3,49,0.588050314465409
"286",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,48.4,10.6,9,43.6,0.427672955974843
"287",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,44.1,7.3,10,32.5,0.506289308176101
"288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,46.5,7.4,10,36.4,0.632075471698113
"289",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,45,13.1,10,32.9,0.836477987421384
"290",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,38.5,10.9,9.7,29.9,0.515723270440252
"291",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,39.9,6.8,10,26.6,0.449685534591195
"292",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,44.8,11.7,10,29.6,0.487421383647799
"293",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,37.8,12.6,10,21.9,0.641509433962264
"294",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,38.7,7.6,9.7,28.6,0.849056603773585
"295",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,46.6,5.4,4.7,43.8,0.531446540880503
"296",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,44.4,8.3,9.7,37.1,0.742138364779874
"297",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,45.7,8.7,6.5,39.9,0.638364779874214
"298",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,49.5,4.5,3.3,47,0.691823899371069
"299",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,41,8.9,10,30.6,0.515723270440252
"300",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,40,8.9,10,29,0.393081761006289
"301",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,36.6,3.9,10,25.5,0.644654088050314
"302",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,38.8,9,10,25.6,0.323899371069182
"303",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,24,9.2,9.1,9.5,0.393081761006289
"304",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,29.5,8.6,9.9,16.7,0.424528301886792
"305",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,37.6,3.2,8.5,29.7,0.355345911949686
"306",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,36.4,5.3,4.6,32.5,0.518867924528302
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,38.9,7.5,6.7,32.5,0.462264150943396
"308",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,47.6,12,8.1,39.5,0.490566037735849
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,36.2,11.8,10,26.8,0.666666666666667
"310",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,38.4,10.5,9.6,30.4,0.591194968553459
"311",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,42.8,11.4,5.1,39.5,0.455974842767296
"312",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,34.6,13.7,10,22.3,0.430817610062893
"313",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,38.1,12.4,10,24.8,0.657232704402516
"314",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,42.9,15.6,10,27.7,0.377358490566038
"315",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,28.7,7.5,10,14.7,0.323899371069182
"316",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,44,9.4,10,29.9,0.408805031446541
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,48.9,11.9,10,35.3,0.506289308176101
"318",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,37.5,6.8,10,24.2,0.352201257861635
"319",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,44.2,3.9,10,32.6,0.694968553459119
"320",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,55.3,15,10,34.6,0.723270440251572
"321",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,43.3,6.9,10,25.7,0.685534591194969
"322",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,46.3,9.4,10,28.8,0.622641509433962
"323",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,42.1,4.2,9.9,28.4,0.644654088050314
"324",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.8,3.6,10,29.7,0.386792452830189
"325",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,55.4,15.4,10,39.9,0.805031446540881
"326",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,41.4,21.4,9.7,27.2,0.493710691823899
"327",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,30.6,12.5,10,12.9,0.5
"328",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,25.1,11.5,9.6,12.7,0.226415094339623
"329",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,24.7,9.9,10,9,0.572327044025157
"330",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,29.8,12.8,7.3,19.5,0.333333333333333
"331",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,25.9,9.4,10,15.4,0.349056603773585
"332",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,30.6,6.3,9.8,20.8,0.588050314465409
"333",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,24.1,14.3,9.3,13.6,0.411949685534591
"334",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,26.5,9.9,9.7,14.9,0.462264150943396
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,24.1,11.5,9.8,13,0.518867924528302
"336",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,25.7,8.2,9.9,15.1,0.676100628930818
"337",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.1,8.1,10,23.3,0.688679245283019
"338",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,35.5,4.1,6.6,30.9,0.553459119496855
"339",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,42.4,7.7,7.8,35.2,0.547169811320755
"340",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,43.4,10.9,10,32.3,0.663522012578616
"341",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,34,8.7,10,17.3,0.474842767295597
"342",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,34.9,7,10,24.2,0.610062893081761
"343",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,37.8,6.2,8.7,29.6,0.726415094339623
"344",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,30.6,9.1,9.2,21,0.506289308176101
"345",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,6.2,5.2,8.8,-2.9,0.150943396226415
"346",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,12.2,6.5,6.1,5.9,0.0660377358490566
"347",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,9.7,10.7,8,0.8,0.213836477987421
"348",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,-2.4,8,10,-12,0.154054054054054
"349",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,11.4,10.8,8.3,1.8,0.191891891891892
"350",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,7,11.9,9.9,-4.3,0.262162162162162
"351",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,4.6,9.4,10,-6.2,0.42972972972973
"352",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,5.3,5.9,10,-6.9,0.218918918918919
"353",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,16.9,12,9.6,5.6,0.0756756756756757
"354",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,33.6,10.9,6.8,28.3,0.313513513513514
"355",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,30.9,5.8,5.7,26.9,0.397297297297297
"356",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36.9,9.8,2.5,34.6,0.581081081081081
"357",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,55.5,15.2,7.6,51.3,0.52972972972973
"358",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,23.4,16.4,9.5,15.7,0.545945945945946
"359",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,12.9,12.1,9.8,-1.9,0.302702702702703
"360",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,11.8,5.8,9.9,-0.8,0.159459459459459
"361",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,19,10.2,2,13.9,0.0702702702702703
"362",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,15.5,10.4,5.8,8.7,0.294594594594595
"363",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,13.2,8.9,10,5.8,0.389189189189189
"364",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,21.2,14.5,10,11,0.327027027027027
"365",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,32.2,12.9,10,20.2,0.551351351351351
"366",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,39.2,10.2,10,28.6,0.610810810810811
"367",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,40.2,3.8,5.2,36.8,0.575675675675676
"368",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,47.2,8.9,3.5,44.6,0.591891891891892
"369",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,35.5,11.2,8.8,30,0.578378378378378
"370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,28.6,6.7,8.6,21.3,0.291891891891892
"371",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,31.2,8.4,9.7,23.6,0.367567567567568
"372",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,41,12,9.9,31.1,0.697297297297297
"373",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,47.2,14.7,10,30,0.672972972972973
"374",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,35.3,6.1,10,26.9,0.448648648648649
"375",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,27.3,11.8,9.6,18.8,0.397297297297297
"376",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,21,6.1,10,9.9,0.356756756756757
"377",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,34.6,14.9,10,20.4,0.548648648648649
"378",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,27.8,11.6,10,13.9,0.635135135135135
"379",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,10.7,10.2,10,-6,0.456756756756757
"380",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,26.2,10.4,10,8.1,0.337837837837838
"381",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,25.8,12.7,5.8,17.8,0.0216216216216216
"382",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,5.9,7.1,9.3,-4.4,0.102702702702703
"383",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,11.9,4.8,8.1,4.6,0.224324324324324
"384",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,16.7,7.8,6.8,9.7,0.105405405405405
"385",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,13.2,6.3,9.9,4.4,0.137837837837838
"386",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,23.6,8.1,2.7,19.6,0
"387",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,18.8,9,9.2,11.1,0.0783783783783784
"388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,19.5,8.5,5.4,13.4,0.0864864864864865
"389",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,15.2,6.3,10,2.5,0.181081081081081
"390",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,20,4.7,10,8.8,0.378378378378378
"391",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.1,7.8,7.7,25.1,0.421621621621622
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,40.8,6.2,2,39.1,0.521621621621622
"393",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,35.7,9.5,9.9,25,0.42972972972973
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,24.7,6.1,9.2,14.6,0.27027027027027
"395",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,27.1,8.4,7.8,21.9,0.221621621621622
"396",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,42.3,9.9,7,37.9,0.321621621621622
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,58.8,13.2,7.2,55.4,0.378378378378378
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.1,9.5,9.8,24.4,0.362162162162162
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,33.3,10.8,10,24.5,0.464864864864865
"400",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,39.8,9.9,7.2,35.6,0.448648648648649
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,36.2,8.3,9.5,30.1,0.475675675675676
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,40.5,17,8.7,30.4,0.410810810810811
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,40.4,8,10,25.8,0.324324324324324
"404",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,48.2,10.4,10,31.6,0.502702702702703
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,51.1,10.6,9.9,38.3,0.381081081081081
"406",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,39.4,12.2,8.5,33,0.878378378378378
"407",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,37.5,6.8,10,23.2,0.505405405405405
"408",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,37.8,6.4,10,20.2,0.42972972972973
"409",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,37.7,8.6,10,20.4,0.389189189189189
"410",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,36.8,14.9,10,19.9,0.432432432432432
"411",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,35.1,9.1,6.4,30.6,0.4
"412",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,30.9,11.7,9.3,22.2,0.408108108108108
